"Copyright © 2001-2019 Python Software Foundation; All Rights Reserved"

"documentText","functionality","concept","directives","purpose","quality","control","structure","patterns","codeExamples","environment","reference","nonInformation"
"Returns the height of the thumbnail preview image indexed by thumbnailIndex, associated with the image indexed by ImageIndex.  If the reader does not support thumbnails, (readerSupportsThumbnails returns false), an UnsupportedOperationException will be thrown.  The default implementation simply returns readThumbnail(imageindex, thumbnailIndex).getHeight(). Subclasses should therefore override this method if possible in order to avoid forcing the thumbnail to be read.  Parameters: imageIndex - the index of the image to be retrieved. thumbnailIndex - the index of the thumbnail to be retrieved. Returns: the height of the desired thumbnail as an int. Throws: UnsupportedOperationException - if thumbnails are not supported. IllegalStateException - if the input source has not been set. IndexOutOfBoundsException - if either of the supplied indices are out of bounds. IOException - if an error occurs during reading.",1,0,0,0,1,0,1,1,0,0,0,1
"A class that allows the format of an image (in particular, its SampleModel  and ColorModel) to be specified in a convenient manner.",0,0,0,1,0,0,1,0,0,0,0,0
" The height of each tile if tiling has been set, or 0 otherwise. The initial value is 0.  Subclasses that do not support tiling may ignore this value. ",1,0,1,0,0,0,0,0,0,0,0,0
"Returns an array of floats that may be used along with getCompressionQualityDescriptions as part of a user interface for setting or displaying the compression quality level. See getCompressionQualityDescriptions for more information.  If no descriptions are available, null is returned. If null is returned from getCompressionQualityDescriptions, this method must also return null.  If there are multiple compression types but none has been set, an IllegalStateException is thrown.  The default implementation checks that compression is supported and that the compression mode is MODE_EXPLICIT. If so, if getCompressionTypes() is null or getCompressionType() is non-null, it returns null.  Returns: an array of floats indicating the boundaries between the compression quality levels as described by the Strings from getCompressionQualityDescriptions. Throws: UnsupportedOperationException - if the writer does not support compression. IllegalStateException - if the compression mode is not MODE_EXPLICIT. IllegalStateException - if the set of legal compression types is non-null and the current compression type is null. See Also: getCompressionQualityDescriptions()",1,0,0,0,0,0,1,0,0,0,0,0
"Returns true if the writer supports the writing of a complete image stream consisting of a single image with undefined pixel values and associated metadata and thumbnails to the output. The pixel values may be defined by future calls to the replacePixels methods. If the output is an ImageOutputStream, its existing contents prior to the current seek position are not affected, and need not be readable or writable.  The default implementation throws an IllegalStateException if the output is null, and otherwise returns false.  Returns: true if the writing of complete image stream with contents to be defined later is supported. Throws: IllegalStateException - if the output has not been set. IOException - if an I/O error occurs during the query.",1,0,0,0,0,0,1,0,0,0,0,0
"Broadcasts the current percentage of image completion to all registered IIOWriteProgressListeners by calling their imageProgress method. Subclasses may use this method as a convenience.  Parameters: percentageDone - the current percentage of completion, as a float.",1,0,0,0,0,0,0,0,0,0,0,0
"Reports that a given region of a thumbnail image has been updated. The application might choose to redisplay the specified area, for example, in order to provide a progressive display effect, or perform other incremental processing.  Parameters: source - the ImageReader object calling this method. theThumbnail - the BufferedImage thumbnail being updated. minX - the X coordinate of the leftmost updated column of pixels. minY - the Y coordinate of the uppermost updated row of pixels. width - the number of updated pixels horizontally. height - the number of updated pixels vertically. periodX - the horizontal spacing between updated pixels; a value of 1 means no gaps. periodY - the vertical spacing between updated pixels; a value of 1 means no gaps. bands - an array of ints indicating which bands are being updated. See Also: imageUpdate(javax.imageio.ImageReader, java.awt.image.BufferedImage, int, int, int, int, int, int, int[])",1,0,0,0,0,0,0,0,0,0,0,0
"An interface used by ImageWriter implementations to notify callers of their  image writing methods of progress.  See Also:     ImageWriter.write(javax.imageio.metadata.IIOMetadata,     javax.imageio.IIOImage, javax.imageio.ImageWriteParam)",0,0,0,1,0,0,1,0,0,0,0,0
" An IIOMetadataController that is suggested for use as the controller for this IIOMetadata object. It may be retrieved via getDefaultController. To install the default controller, call setController(getDefaultController()). This instance variable should be set by subclasses that choose to provide their own default controller, usually a GUI, for setting parameters.  See Also: IIOMetadataController, getDefaultController() ",1,0,0,0,0,0,0,1,0,0,0,0
"Returns the name of the native metadata format for this plug-in, which typically allows for lossless encoding and transmission of the metadata stored in the format handled by this plug-in. If no such format is supported, nullwill be returned.  The structure and contents of the native metadata format are defined by the plug-in that created this IIOMetadata object. Plug-ins for simple formats will usually create a dummy node for the root, and then a series of child nodes representing individual tags, chunks, or keyword/value pairs. A plug-in may choose whether or not to document its native format.  The default implementation returns the value of the nativeMetadataFormatName instance variable.  Returns: the name of the native format, or null. See Also: getExtraMetadataFormatNames(), getMetadataFormatNames()",1,0,0,0,0,0,0,0,0,0,0,0
"An object describing the structure of metadata documents returned from  IIOMetadata.getAsTree and passed to IIOMetadata.setFromTree and mergeTree.  Document structures are described by a set of constraints on the type and  number of child elements that may belong to a given parent element type,  the names, types, and values of attributes that may belong to an element,  and the type and values of Object reference that may be stored at a node.  N.B: classes that implement this interface should contain a method declared  as public static getInstance() which returns an instance of the class.  Commonly, an implentation will construct only a single instance and cache  it for future invocations of getInstance.  The structures that may be described by this class are a subset of those  expressible using XML document type definitions (DTDs), with the addition  of some basic information on the datatypes of attributes and the ability to  store an Object reference within a node. In the future, XML Schemas could  be used to represent these structures, and many others.  The differences between IIOMetadataFormat-described structures and DTDs are  as follows:      * Elements may not contain text or mix text with embedded tags.     * The children of an element must conform to one of a few simple       patterns, described in the documentation for the CHILD_* constants;     * The in-memory representation of an elements may contain a reference       to an Object. There is no provision for representing such objects       textually.",1,1,1,0,0,0,1,0,0,0,0,0
" A constant returned by getAttributeValueType and getObjectValueType to indicate that the attribute or user object may be set one of a number of enumerated values. In the case of attributes, these values are Strings; for objects, they are Objects implementing a given class or interface.  Attribute values of type DATATYPE_BOOLEAN should be marked as enumerations.  See Also: Constant Field Values ",1,0,0,0,0,0,0,0,0,0,0,0
"Adds a new attribute to a previously defined element that will be defined by a range of values.  Parameters: elementName - the name of the element. attrName - the name of the attribute being added. dataType - the data type (string format) of the attribute, one of the DATATYPE_* constants. required - true if the attribute must be present. defaultValue - the default value for the attribute, or null. minValue - the smallest (inclusive or exclusive depending on the value of minInclusive) legal value for the attribute, as a String. maxValue - the largest (inclusive or exclusive depending on the value of minInclusive) legal value for the attribute, as a String. minInclusive - true if minValue is inclusive. maxInclusive - true if maxValue is inclusive. Throws: IllegalArgumentException - if elementName is null, or is not a legal element name for this format. IllegalArgumentException - if attrName is null. IllegalArgumentException - if dataType is not one of the predefined constants.",1,0,0,0,0,0,0,0,0,0,0,1
"Allows an Object reference of a given class type to be stored in nodes implementing the named element. The value of the Object must be within the range given by minValue and maxValue. Furthermore, the class type must implement the Comparable interface.  If an Object reference was previously allowed, the previous settings are overwritten.  Parameters: elementName - the name of the element. classType - a Class variable indicating the legal class type for the object value. defaultValue - the default value for the minValue - the smallest (inclusive or exclusive depending on the value of minInclusive) legal value for the object value, as a String. maxValue - the largest (inclusive or exclusive depending on the value of minInclusive) legal value for the object value, as a String. minInclusive - true if minValue is inclusive. maxInclusive - true if maxValue is inclusive. Throws: IllegalArgumentException - if elementName is null, or is not a legal element name for this format.",1,0,1,0,0,0,0,0,0,0,0,1
"Description copied from interface: IIOMetadataFormat Returns the maximum number of array elements that may be used to define the Object reference within the named element. A value of Integer.MAX_VALUE may be used to specify that there is no upper bound. This method should only be called if getObjectValueType returns VALUE_LIST.  Specified by: getObjectArrayMaxLength in interface IIOMetadataFormat Parameters: elementName - the name of the element being queried. Returns: the largest valid array length for the Object reference.",1,0,1,0,0,0,0,1,0,0,0,0
"A subclass of ImageWriteParam for encoding images in the BMP format.  This class allows for the specification of various parameters while writing  a BMP format image file. By default, the data layout is bottom-up, such  that the pixels are stored in bottom-up order, the first scanline being  stored last.  The particular compression scheme to be used can be specified by using the  setCompressionType() method with the appropriate type string. The  compression scheme specified will be honored if and only if it is  compatible with the type of image being written. If the specified  compression scheme is not compatible with the type of image being written  then the IOException will be thrown by the BMP image writer. If the  compression type is not set explicitly then getCompressionType() will  return null. In this case the BMP image writer will select a compression  type that supports encoding of the given image without loss of the color  resolution.  The compression type strings and the image type(s) each supports are listed  in the following table:  Compression Types Type String 	Description 	Image Types BI_RGB 	Uncompressed RLE 	<= 8-bits/sample BI_RLE8 	8-bit Run Length Encoding 	<= 8-bits/sample BI_RLE4 	4-bit Run Length Encoding 	<= 4-bits/sample BI_BITFIELDS 	Packed data 	 16 or 32 bits/sample",1,0,0,1,0,0,0,0,0,0,0,0
"If set, the data will be written out in a top-down manner, the first scanline being written first.  Parameters: topDown - whether the data are written in top-down order.",1,1,0,0,0,0,0,0,0,0,0,0
"This class adds the ability to set JPEG quantization and Huffman tables  when using the built-in JPEG writer plug-in, and to request that optimized  Huffman tables be computed for an image. An instance of this class will be  returned from the getDefaultImageWriteParam methods of the built-in JPEG  ImageWriter.  The principal purpose of these additions is to allow the specification of  tables to use in encoding abbreviated streams. The built-in JPEG writer  will also accept an ordinary ImageWriteParam, in which case the writer will  construct the necessary tables internally.  In either case, the quality setting in an ImageWriteParam has the same  meaning as for the underlying library: 1.00 means a quantization table of  all 1's, 0.75 means the standard, visually lossless quantization table,  and 0.00 means aquantization table of all 255's.  While tables for abbreviated streams are often specified by first writing  an abbreviated stream containing only the tables, in some applications the  tables are fixed ahead of time. This class allows the tables to be  specified directly from client code.  Normally, the tables are specified in the IIOMetadata objects passed in to  the writer, and any tables included in these objects are written to the  stream. If no tables are specified in the metadata, then an abbreviated  stream is written. If no tables are included in the metadata and no tables  are specified in a JPEGImageWriteParam, then an abbreviated stream is  encoded using the standard visually lossless tables. This class is  necessary for specifying tables when an abbreviated stream must be written  without writing any tables to a stream first. In order to use this class,  the metadata object passed into the writer must contain no tables, and no  stream metadata must be provided. See JPEGQTable and JPEGHuffmanTable for  more information on the default tables.  The default JPEGImageWriteParam returned by the getDefaultWriteParam  method of the writer contains no tables. Default tables are included in the  default IIOMetadata objects returned by the writer.  If the metadata does contain tables, the tables given in a  JPEGImageWriteParam are ignored. Furthermore, once a set of tables has been  written, only tables in the metadata can override them for subsequent  writes, whether to the same stream or a different one. In order to specify  new tables using this class, the reset method of the writer must be called.  For more information about the operation of the built-in JPEG plug-ins, see  the JPEG metadata format specification and usage notes.",1,0,0,0,0,1,1,0,0,0,0,0
"Description copied from class: Object Returns a string representation of the object. In general, the toString method returns a string that textually represents this object. The result should be a concise but informative representation that is easy for a person to read. It is recommended that all subclasses override this method.  The toString method for class Object returns a string consisting of the name of the class of which the object is an instance, the at-sign character `@', and the unsigned hexadecimal representation of the hash code of the object. In other words, this method returns a string equal to the value of:  getClass().getName() + '@' + Integer.toHexString(hashCode())  Overrides: toString in class Object Returns: a string representation of the object.",1,0,0,1,0,0,0,0,0,0,0,0
"The service provider interface (SPI) for ImageInputStreams. For more  information on service provider interfaces, see the class comment for the  IIORegistry class.  This interface allows arbitrary objects to be wrapped by instances of  ImageInputStream. For example, a particular ImageInputStreamSpi might allow  a generic InputStream to be used as an input source; another might take  input from a URL.  By treating the creation of ImageInputStreams as a pluggable service, it  becomes possible to handle future input sources without changing the API.  Also, high-performance implementations of ImageInputStream (for example,  native implementations for a particular platform) can be installed and used  transparently by applications.  See Also:     IIORegistry, ImageInputStream",1,0,0,1,0,0,0,0,0,0,0,0
"Returns an instance of the ImageOutputStream implementation associated with this service provider. If the use of a cache file is optional, the useCache parameter will be consulted. Where a cache is required, or not applicable, the value of useCache will be ignored.  Parameters: output - an object of the class type returned by getOutputClass. useCache - a boolean indicating whether a cache file should be used, in cases where it is optional. cacheDir - a File indicating where the cache file should be created, or null to use the system directory. Returns: an ImageOutputStream instance. Throws: IllegalArgumentException - if output is not an instance of the correct class or is null. IllegalArgumentException - if a cache file is needed, but cacheDir is non-null and is not a directory. IOException - if a cache file is needed but cannot be created. See Also: getOutputClass()",1,0,0,0,0,0,0,0,0,0,0,0
" A String containing the name of the native stream metadata format supported by this plug-in, initially null. ",0,0,0,0,0,0,0,0,0,0,0,0
"Returns true if the ImageWriter object passed in is an instance of the ImageWriter associated with this service provider.  Parameters: writer - an ImageWriter instance. Returns: true if writer is recognized Throws: IllegalArgumentException - if writer is null.",1,0,0,0,0,0,0,0,0,0,0,0
"A simple filter interface used by ServiceRegistry.getServiceProviders to  select providers matching an arbitrary criterion. Classes that implement  this interface should be defined in order to make use of the  getServiceProviders method of ServiceRegistry that takes a Filter.  See Also:     ServiceRegistry.getServiceProviders(Class, ServiceRegistry.Filter,     boolean)",0,0,1,0,0,0,1,0,0,0,0,0
"An implementation of ImageInputStream that gets its input from a regular  InputStream. A file is used to cache previously read data.",1,0,0,0,0,0,0,0,0,0,0,0
"Returns true if this ImageInputStream caches data itself in order to allow seeking backwards, and the cache is kept in a temporary file. Applications may consult this in order to decide how frequently, or whether, to flush in order to conserve cache resources.  Returns: true if this ImageInputStream caches data in a temporary file. See Also: isCached(), isCachedMemory()",1,0,0,0,0,0,0,0,0,0,0,0
"Description copied from interface: ImageInputStream Reads two bytes from the stream, and (conceptually) concatenates them according to the current byte order, and returns the result as a short value.  The bit offset within the stream is reset to zero before the read occurs.  Specified by: readShort in interface DataInput Specified by: readShort in interface ImageInputStream Returns: a signed short value from the stream. Throws: EOFException - if the stream reaches the end before reading all the bytes. IOException - if an I/O error occurs. See Also: ImageInputStream.getByteOrder()",1,0,0,0,0,0,0,0,0,0,0,0
"A seekable output stream interface for use by ImageWriters. Various output  destinations, such as OutputStreams and Files, as well as future fast I/O  destinations may be wrapped by a suitable implementation of this  interface for use by the Image I/O API.  Unlike a standard OutputStream, ImageOutputStream extends its counterpart,  ImageInputStream. Thus it is possible to read from the stream as it is  being written. The same seek and flush positions apply to both reading and  writing, although the semantics for dealing with a non-zero bit offset  before a byte-aligned write are necessarily different from the semantics  for dealing with a non-zero bit offset before a byte-aligned read. When  reading bytes, any bit offset is set to 0 before the read; when writing  bytes, a non-zero bit offset causes the remaining bits in the byte to be  written as 0s. The byte-aligned write then starts at the next byte  position.  See Also:     ImageInputStream",1,0,0,1,0,0,1,1,0,0,0,0
"Writes the 16 low-order bits of v to the stream. The 16 high-order bits of v are ignored. If the stream uses network byte order, the bytes written, in order, will be:  (byte)((v >> 8) & 0xff) (byte)(v & 0xff)  Otherwise, the bytes written will be:  (byte)(v & 0xff) (byte)((v >> 8) & 0xff)  If the bit offset within the stream is non-zero, the remainder of the current byte is padded with 0s and written out first. The bit offset will be 0 after the write.  Specified by: writeShort in interface DataOutput Parameters: v - an int containing the short value to be written. Throws: IOException - if an I/O error occurs.",1,0,0,0,0,0,0,0,1,0,0,0
"Writes the 32 bits of v to the stream. If the stream uses network byte order, the bytes written, in order, will be:  (byte)((v >> 24) & 0xff) (byte)((v >> 16) & 0xff) (byte)((v >> 8) & 0xff) (byte)(v & 0xff)  Otheriwse, the bytes written will be:  (byte)(v & 0xff) (byte)((v >> 8) & 0xff) (byte)((v >> 16) & 0xff) (byte)((v >> 24) & 0xff)  If the bit offset within the stream is non-zero, the remainder of the current byte is padded with 0s and written out first. The bit offset will be 0 after the write.  Specified by: writeInt in interface DataOutput Parameters: v - an int containing the value to be written. Throws: IOException - if an I/O error occurs.",1,1,0,0,0,0,0,0,1,0,0,0
"Writes two bytes of length information to the output stream in network byte order, followed by the modified UTF-8 representation of every character in the string s. If s is null, a NullPointerException is thrown. Each character in the string s is converted to a group of one, two, or three bytes, depending on the value of the character.  If a character c is in the range  u0001 through  u007f, it is represented by one byte:  (byte)c  If a character c is  u0000 or is in the range  u0080 through  u07ff, then it is represented by two bytes, to be written in the order shown:  (byte)(0xc0 | (0x1f & (c >> 6))) (byte)(0x80 | (0x3f & c))  If a character c is in the range  u0800 through uffff, then it is represented by three bytes, to be written in the order shown:  (byte)(0xe0 | (0x0f & (c >> 12))) (byte)(0x80 | (0x3f & (c >> 6))) (byte)(0x80 | (0x3f & c))  First, the total number of bytes needed to represent all the characters of s is calculated. If this number is larger than 65535, then a UTFDataFormatException is thrown. Otherwise, this length is written to the output stream in exactly the manner of the writeShort method; after this, the one-, two-, or three-byte representation of each character in the string s is written.  The current byte order setting is ignored.  If the bit offset within the stream is non-zero, the remainder of the current byte is padded with 0s and written out first. The bit offset will be 0 after the write.  Note: This method should not be used in the implementation of image formats that use standard UTF-8, because the modified UTF-8 used here is incompatible with standard UTF-8.  Specified by: writeUTF in interface DataOutput Parameters: s - a String containing the value to be written. Throws: NullPointerException - if s is null. UTFDataFormatException - if the modified UTF-8 representation of s requires more than 65536 bytes. IOException - if an I/O error occurs.",1,0,0,0,1,0,1,1,1,0,0,0
"Description copied from interface: ImageOutputStream Writes a sequence of bytes to the stream at the current position. If b.length is 0, nothing is written. The byte b[0] is written first, then the byte b[1], and so on.  If the bit offset within the stream is non-zero, the remainder of the current byte is padded with 0s and written out first. The bit offset will be 0 after the write.  Specified by: write in interface DataOutput Specified by: write in interface ImageOutputStream Parameters: b - an array of bytes to be written. Throws: IOException - if an I/O error occurs.",1,0,0,0,0,0,0,0,0,0,0,1
"Marks a Java class as implementing a Web Service, or a Java interface as  defining a Web Service interface.  Optional Element Summary  String 	endpointInterface           The complete name of the service endpoint interface defining the  service's abstract Web Service contract.  String 	name           The name of the Web Service.  String 	portName           The port name of the Web Service.  String 	serviceName           The service name of the Web Service.  String 	targetNamespace           If the @WebService.targetNamespace annotation is on a service  endpoint interface, the targetNamespace is used for the namespace for the  wsdl:portType (and associated XML elements).  String 	wsdlLocation           The location of a pre-defined WSDL describing the service.     name   public abstract String name      The name of the Web Service.      Used as the name of the wsdl:portType when mapped to WSDL 1.1.      Default:            targetNamespace   public abstract String targetNamespace      If the @WebService.targetNamespace annotation is on a service endpoint     interface, the targetNamespace is used for the namespace for the     wsdl:portType (and associated XML elements).      If the @WebService.targetNamespace annotation is on a service     implementation bean that does NOT reference a service endpoint     interface (through the endpointInterface attribute), the     targetNamespace is used for both the wsdl:portType and the wsdl:service     (and associated XML elements).      If the @WebService.targetNamespace annotation is on a service     implementation bean that does reference a service endpoint interface     (through the endpointInterface attribute), the targetNamespace is used     for only the wsdl:service (and associated XML elements).      Default:            serviceName   public abstract String serviceName      The service name of the Web Service.      Used as the name of the wsdl:service when mapped to WSDL 1.1.      This member-value is not allowed on endpoint interfaces.      Default:            portName   public abstract String portName      The port name of the Web Service.      Used as the name of the wsdl:port when mapped to WSDL 1.1.      This member-value is not allowed on endpoint interfaces.      Since:         2.0     Default:            wsdlLocation   public abstract String wsdlLocation      The location of a pre-defined WSDL describing the service.      The wsdlLocation is a URL (relative or absolute) that refers to a     pre-existing WSDL file. The presence of a wsdlLocation value indicates     that the service implementation bean is implementing a pre-defined WSDL     contract. The JSR-181 tool MUST provide feedback if the service     implementation bean is inconsistent with the portType and bindings     declared in this WSDL. Note that a single WSDL file might contain     multiple portTypes and multiple bindings. The annotations on the     service implementation bean determine the specific portType and     bindings that correspond to the Web Service.      Default:            endpointInterface   public abstract String endpointInterface      The complete name of the service endpoint interface defining the     service's abstract Web Service contract.      This annotation allows the developer to separate the interface contract     from the implementation. If this annotation is present, the service     endpoint interface is used to determine the abstract WSDL contract     (portType and bindings). The service endpoint interface MAY include     JSR-181 annotations to customize the mapping from Java to WSDL.     The service implementation bean MAY implement the service endpoint     interface, but is not REQUIRED to do so.     If this member-value is not present, the Web Service contract is     generated from annotations on the service implementation bean. If a     service endpoint interface is required by the target environment, it     will be generated into an implementation-defined package with an     implementation- defined name      This member-value is not allowed on endpoint interfaces.      Default:          Overview  	 Package  	  Class  	 Use  	 Tree  	 Deprecated  	 Index  	  Help  JavaT Platform Standard Ed. 6  PREV CLASS   NEXT CLASS 	 FRAMES    NO FRAMES     SUMMARY: REQUIRED | OPTIONAL 	 DETAIL: ELEMENT Submit a bug or feature For further API reference and developer documentation, see Java SE  Developer Documentation. That documentation contains more detailed,  developer-targeted descriptions, with conceptual overviews, definitions of  terms, workarounds, and working code examples.  Copyright © 1993, 2011, Oracle and/or its affiliates. All rights reserved.",1,0,0,0,0,0,1,0,0,0,0,0
"Returns an array containing the constants of this enum type, in the order they are declared. This method may be used to iterate over the constants as follows:  for (SOAPBinding.Style c : SOAPBinding.Style.values())     System.out.println(c);  Returns: an array containing the constants of this enum type, in the order they are declared",1,0,0,0,0,0,0,1,1,0,0,0
"@Deprecated public @interface SOAPMessageHandler   A single SOAP message handler  Required Element Summary  String 	className           Deprecated. Name of the handler class.   Optional Element Summary  String[] 	headers           Deprecated. List of SOAP",0,1,0,0,0,0,0,0,0,0,0,1
"Source versions of the JavaT programming language. See  http://java.sun.com/docs/books/jls/ for information on editions of The  JavaT Language Specification, including updates and clarifications.  Note that additional source version constants will be added to model future  releases of the language.  Since:     1.6",0,0,0,0,0,0,0,0,0,1,1,0
"Returns the enum constant of this type with the specified name. The string must match exactly an identifier used to declare an enum constant in this type. (Extraneous whitespace characters are not permitted.)  Parameters: name - the name of the enum constant to be returned. Returns: the enum constant with the specified name Throws: IllegalArgumentException - if this enum type has no constant with the specified name NullPointerException - if the argument is null",1,0,1,0,0,0,0,0,0,0,0,1
"Represents a value of an annotation type element. A value is of one of the  following types:      * a wrapper class (such as Integer) for a primitive type     * String     * TypeMirror     * VariableElement (representing an enum constant)     * AnnotationMirror     * List<? extends AnnotationValue> (representing the elements, in       declared order, if the value is an array)  Since:     1.6",1,0,0,0,0,0,0,0,0,0,0,0
"Visits an array value in an annotation.  Parameters: vals - the value being visited p - a visitor-specified parameter Returns: the result of the visit",1,0,0,0,0,0,0,0,0,0,0,0
"Returns the elements that are, loosely speaking, directly enclosed by this element. A class or interface is considered to enclose the fields, methods, constructors, and member types that it directly declares. This includes any (implicit) default constructor and the implicit values and valueOf methods of an enum type. A package encloses the top-level classes and interfaces within it, but is not considered to enclose subpackages. Other kinds of elements are not currently considered to enclose any elements; however, that may change as this API or the programming language evolves.  Note that elements of certain kinds can be isolated using methods in ElementFilter.  Returns: the enclosed elements, or an empty list if none See Also: Elements.getAllMembers(javax.lang.model.element.TypeElement)",1,0,0,0,0,0,1,0,0,0,0,0
"Visits a variable element.  Parameters: e - the element to visit p - a visitor-specified parameter Returns: a visitor-specified result",0,0,0,0,0,0,0,0,0,0,0,1
"Represents a modifier on a program element such as a class, method, or  field.  Not all modifiers are applicable to all kinds of elements. When two or more  modifiers appear in the source code of an element then it is customary,  though not required, that they appear in the same order as the constants  listed in the detail section below.  Note that it is possible additional modifiers will be added in future  versions of the platform.  Since:     1.6",1,0,0,0,0,0,0,0,0,0,0,0
"Represents a formal type parameter of a generic class, interface, method,  or constructor element. A type parameter declares a TypeVariable.  Since:     1.6 See Also:     TypeVariable",1,0,0,0,0,0,1,0,0,0,0,0
"Represents the type of an executable. An executable is a method,  constructor, or initializer.  The executable is represented as when viewed as a method (or constructor or  initializer) of some reference type. If that reference type is  parameterized, then its actual type arguments are substituted into any  types returned by the methods of this interface.  Since:     1.6 See Also:     ExecutableElement",0,1,0,0,0,0,0,0,0,0,0,1
"Thrown when an application attempts to access a sequence of Class objects  each corresponding to a TypeMirror.  Since:     1.6 See Also:     MirroredTypeException, Element.getAnnotation(Class), Serialized Form",0,0,0,1,0,0,0,0,0,0,0,0
"Represents a primitive type. These include boolean, byte, short, int, long , char, float, and double.  Since:     1.6",0,0,0,0,0,0,0,0,0,0,0,1
"A convenience method equivalent to v.visit(t, null).  Parameters: t - the element to visit Returns: a visitor-specified result",0,0,0,0,0,0,1,0,0,0,0,1
"Visits a declared type.  Parameters: t - the type to visit p - a visitor-specified parameter Returns: a visitor-specified result",0,0,0,0,0,0,0,0,0,0,0,1
"A visitor of program elements based on their kind with default behavior  appropriate for the RELEASE_6 source version. For elements XYZ that may  have more than one kind, the visitXYZ methods in this class delegate to the  visitXYZKind method corresponding to the first argument's kind. The visit XYZKind methods call defaultAction, passing their arguments to  defaultAction's corresponding parameters.  Methods in this class may be overridden subject to their general contract.  Note that annotating methods in concrete subclasses with @Override will  help ensure that methods are overridden as intended.  WARNING: The ElementVisitor interface implemented by this class may have  methods added to it or the ElementKind enum used in this case may have  constants added to it in the future to accommodate new, currently unknown,  language structures added to future versions of the JavaT programming  language. Therefore, methods whose names begin with visit may be added to  this class in the future; to avoid incompatibilities, classes which extend  this class should not declare any instance methods with names beginning  with visit.  When such a new visit method is added, the default implementation in this  class will be to call the visitUnknown method. A new abstract element kind  visitor class will also be introduced to correspond to the new language  level; this visitor will have different default behavior for the visit  method in question. When the new visitor is introduced, all or portions of  this visitor may be deprecated.  Since:     1.6",1,0,1,0,0,1,0,0,0,1,1,0
"Constructor for concrete subclasses; uses the argument for the default value.  Parameters: defaultValue - the value to assign to SimpleElementVisitor6.DEFAULT_VALUE",1,0,0,0,0,0,0,0,0,0,0,1
"Utility methods for operating on program elements.  Compatibility Note: Methods may be added to this interface in future  releases of the platform.  Since:     1.6 See Also:     ProcessingEnvironment.getElementUtils()",1,0,0,0,0,0,0,0,0,0,0,0
"Return a name with the same sequence of characters as the argument.  Parameters: cs - the character sequence to return as a name",1,0,0,0,0,0,0,0,0,0,0,1
"The default action for visit methods. The implementation in this class just returns DEFAULT_VALUE; subclasses will commonly override this method.  Parameters: o - the value of the annotation p - a visitor-specified parameter Returns: DEFAULT_VALUE unless overridden",1,0,0,0,0,0,0,0,0,0,0,0
"A simple visitor of program elements with default behavior appropriate for  the RELEASE_6 source version. Visit methods corresponding to RELEASE_6  language constructs call defaultAction(javax.lang.model.element.Element, P) , passing their arguments to defaultAction's corresponding parameters.  Methods in this class may be overridden subject to their general contract.  Note that annotating methods in concrete subclasses with @Override will  help ensure that methods are overridden as intended.  WARNING: The ElementVisitor interface implemented by this class may have  methods added to it in the future to accommodate new, currently unknown,  language structures added to future versions of the JavaT programming  language. Therefore, methods whose names begin with visit may be added to  this class in the future; to avoid incompatibilities, classes which extend  this class should not declare any instance methods with names beginning  with visit.  When such a new visit method is added, the default implementation in this  class will be to call the visitUnknown method. A new simple element visitor  class will also be introduced to correspond to the new language level; this  visitor will have different default behavior for the visit method in  question. When the new visitor is introduced, all or portions of this  visitor may be deprecated.  Since:     1.6",0,0,1,0,1,0,0,0,0,0,0,0
"Visits a BOOLEAN primitive type by calling defaultAction.  Parameters: t - the type to visit p - a visitor-specified parameter Returns: the result of defaultAction",1,0,0,0,0,1,1,0,0,0,0,0
"Represents an MBean attribute by associating its name with its value. The  MBean server and other objects use this class to get and set attributes  values.  Since:     1.5 See Also:     Serialized Form",1,0,0,0,0,0,0,0,0,0,0,0
"Provides definitions of the attribute change notifications sent by MBeans.  It's up to the MBean owning the attribute of interest to create and send  attribute change notifications when the attribute change occurs. So the  NotificationBroadcaster interface has to be implemented by any MBean for  which an attribute change is of interest.  Example: If an MBean called myMbean needs to notify registered listeners  when its attribute:      String myString  is modified, myMbean creates and emits the following notification:      new AttributeChangeNotification(myMbean, sequenceNumber, timeStamp,     msg, myString, String, oldValue, newValue);  Since:     1.5 See Also:     Serialized Form",0,0,1,0,0,0,0,0,1,0,0,0
"Gets the old value of the attribute which has changed.  Returns: An Object containing the old value of the attribute.",1,0,0,0,0,0,0,0,0,0,0,1
"Defines the methods that should be implemented by a Dynamic MBean (MBean  that exposes a dynamic management interface).  Since:     1.5",0,1,0,0,0,0,0,0,0,0,0,0
"The MBean is already registered in the repository.  Since:     1.5 See Also:     Serialized Form",0,0,0,0,0,0,0,0,0,0,0,1
"An exception occurred during the introspection of an MBean.  Since:     1.5 See Also:     Serialized Form",1,1,0,0,0,0,0,0,0,0,0,0
"Thrown when an attempt is made to apply either of the following: A subquery  expression to an MBean or a qualified attribute expression to an MBean of  the wrong class. This exception is used internally by JMX during the  evaluation of a query. User code does not usually see it.  Since:     1.5 See Also:     Serialized Form",0,0,0,0,0,0,1,0,0,0,0,0
"Constructs an MBeanNotificationInfo object.  Parameters: notifTypes - The array of strings (in dot notation) containing the notification types that the MBean may emit. This may be null with the same effect as a zero-length array. name - The fully qualified Java class name of the described notifications. description - A human readable description of the data.",1,0,0,0,0,0,0,0,0,0,0,1
" Indicates that the operation has an unknown nature.  See Also: Constant Field Values ",0,0,0,0,0,0,0,0,0,0,0,0
